OBJECTID,landcoversEastClassifications,thumbUrl,DownloadThumbPicture,EastOriginalUrl,DownloadOriginalPicture
799,"20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/27/1727122/thumb.jpg,golc_thumb_2020_06_27_1727122,https://data.globe.gov/system/photos/2020/06/27/1727122/original.jpg,golc_2020_06_27_1727122
800,"20% MUC 3 (c) [Shrubs, Closely Spaced, Not Sure Which]; 80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/26/1727673/thumb.jpg,golc_thumb_2020_06_26_1727673,https://data.globe.gov/system/photos/2020/06/26/1727673/original.jpg,golc_2020_06_26_1727673
801,"10% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/26/1727641/thumb.jpg,golc_thumb_2020_06_26_1727641,https://data.globe.gov/system/photos/2020/06/26/1727641/original.jpg,golc_2020_06_26_1727641
802,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 80% MUC 56 [Barren, Dirt/Other]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/26/1727735/thumb.jpg,golc_thumb_2020_06_26_1727735,https://data.globe.gov/system/photos/2020/06/26/1727735/original.jpg,golc_2020_06_26_1727735
803,"60% MUC 93 [Urban, Roads and Parking]; 40% MUC 91 [Urban, Residential Property]; 70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/26/1727747/thumb.jpg,golc_thumb_2020_06_26_1727747,https://data.globe.gov/system/photos/2020/06/26/1727747/original.jpg,golc_2020_06_26_1727747
804,"40% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 90% MUC 91 [Urban, Residential Property]; 10% MUC 93 [Urban, Roads and Parking]; 70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/28/1727765/thumb.jpg,golc_thumb_2020_06_28_1727765,https://data.globe.gov/system/photos/2020/06/28/1727765/original.jpg,golc_2020_06_28_1727765
805,"40% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/01/1727794/thumb.jpg,golc_thumb_2020_07_01_1727794,https://data.globe.gov/system/photos/2020/07/01/1727794/original.jpg,golc_2020_07_01_1727794
806,"10% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/01/1727802/thumb.jpg,golc_thumb_2020_07_01_1727802,https://data.globe.gov/system/photos/2020/07/01/1727802/original.jpg,golc_2020_07_01_1727802
807,"30% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/01/1727808/thumb.jpg,golc_thumb_2020_07_01_1727808,https://data.globe.gov/system/photos/2020/07/01/1727808/original.jpg,golc_2020_07_01_1727808
808,"40% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]; 60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2020/06/28/1727845/thumb.jpg,golc_thumb_2020_06_28_1727845,https://data.globe.gov/system/photos/2020/06/28/1727845/original.jpg,golc_2020_06_28_1727845
809,"80% MUC 00 [Trees, Closely Spaced, Not Sure Which]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/28/1728011/thumb.jpg,golc_thumb_2020_06_28_1728011,https://data.globe.gov/system/photos/2020/06/28/1728011/original.jpg,golc_2020_06_28_1728011
810,"80% MUC 00 [Trees, Closely Spaced, Not Sure Which]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/28/1728005/thumb.jpg,golc_thumb_2020_06_28_1728005,https://data.globe.gov/system/photos/2020/06/28/1728005/original.jpg,golc_2020_06_28_1728005
811,null,https://data.globe.gov/system/photos/2020/07/01/1729325/thumb.jpg,golc_thumb_2020_07_01_1729325,https://data.globe.gov/system/photos/2020/07/01/1729325/original.jpg,golc_2020_07_01_1729325
812,null,https://data.globe.gov/system/photos/2020/07/01/1729336/thumb.jpg,golc_thumb_2020_07_01_1729336,https://data.globe.gov/system/photos/2020/07/01/1729336/original.jpg,golc_2020_07_01_1729336
813,null,https://data.globe.gov/system/photos/2020/07/01/1729349/thumb.jpg,golc_thumb_2020_07_01_1729349,https://data.globe.gov/system/photos/2020/07/01/1729349/original.jpg,golc_2020_07_01_1729349
814,null,https://data.globe.gov/system/photos/2020/07/01/1729383/thumb.jpg,golc_thumb_2020_07_01_1729383,https://data.globe.gov/system/photos/2020/07/01/1729383/original.jpg,golc_2020_07_01_1729383
815,null,https://data.globe.gov/system/photos/2020/07/01/1729518/thumb.jpg,golc_thumb_2020_07_01_1729518,https://data.globe.gov/system/photos/2020/07/01/1729518/original.jpg,golc_2020_07_01_1729518
816,null,https://data.globe.gov/system/photos/2020/07/01/1729527/thumb.jpg,golc_thumb_2020_07_01_1729527,https://data.globe.gov/system/photos/2020/07/01/1729527/original.jpg,golc_2020_07_01_1729527
817,null,https://data.globe.gov/system/photos/2020/07/01/1729535/thumb.jpg,golc_thumb_2020_07_01_1729535,https://data.globe.gov/system/photos/2020/07/01/1729535/original.jpg,golc_2020_07_01_1729535
818,null,https://data.globe.gov/system/photos/2020/07/01/1729542/thumb.jpg,golc_thumb_2020_07_01_1729542,https://data.globe.gov/system/photos/2020/07/01/1729542/original.jpg,golc_2020_07_01_1729542
819,null,https://data.globe.gov/system/photos/2020/07/01/1729548/thumb.jpg,golc_thumb_2020_07_01_1729548,https://data.globe.gov/system/photos/2020/07/01/1729548/original.jpg,golc_2020_07_01_1729548
820,null,https://data.globe.gov/system/photos/2020/07/01/1729554/thumb.jpg,golc_thumb_2020_07_01_1729554,https://data.globe.gov/system/photos/2020/07/01/1729554/original.jpg,golc_2020_07_01_1729554
821,null,https://data.globe.gov/system/photos/2020/07/01/1729560/thumb.jpg,golc_thumb_2020_07_01_1729560,https://data.globe.gov/system/photos/2020/07/01/1729560/original.jpg,golc_2020_07_01_1729560
822,null,https://data.globe.gov/system/photos/2020/07/01/1729566/thumb.jpg,golc_thumb_2020_07_01_1729566,https://data.globe.gov/system/photos/2020/07/01/1729566/original.jpg,golc_2020_07_01_1729566
823,null,https://data.globe.gov/system/photos/2020/07/01/1729572/thumb.jpg,golc_thumb_2020_07_01_1729572,https://data.globe.gov/system/photos/2020/07/01/1729572/original.jpg,golc_2020_07_01_1729572
824,null,https://data.globe.gov/system/photos/2020/07/01/1729584/thumb.jpg,golc_thumb_2020_07_01_1729584,https://data.globe.gov/system/photos/2020/07/01/1729584/original.jpg,golc_2020_07_01_1729584
825,null,https://data.globe.gov/system/photos/2020/07/01/1729590/thumb.jpg,golc_thumb_2020_07_01_1729590,https://data.globe.gov/system/photos/2020/07/01/1729590/original.jpg,golc_2020_07_01_1729590
826,null,https://data.globe.gov/system/photos/2020/07/01/1729596/thumb.jpg,golc_thumb_2020_07_01_1729596,https://data.globe.gov/system/photos/2020/07/01/1729596/original.jpg,golc_2020_07_01_1729596
827,null,https://data.globe.gov/system/photos/2020/07/01/1729602/thumb.jpg,golc_thumb_2020_07_01_1729602,https://data.globe.gov/system/photos/2020/07/01/1729602/original.jpg,golc_2020_07_01_1729602
828,null,https://data.globe.gov/system/photos/2020/07/01/1729608/thumb.jpg,golc_thumb_2020_07_01_1729608,https://data.globe.gov/system/photos/2020/07/01/1729608/original.jpg,golc_2020_07_01_1729608
829,null,https://data.globe.gov/system/photos/2020/07/01/1729614/thumb.jpg,golc_thumb_2020_07_01_1729614,https://data.globe.gov/system/photos/2020/07/01/1729614/original.jpg,golc_2020_07_01_1729614
830,"10% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 60% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/03/1731684/thumb.jpg,golc_thumb_2020_07_03_1731684,https://data.globe.gov/system/photos/2020/07/03/1731684/original.jpg,golc_2020_07_03_1731684
831,null,https://data.globe.gov/system/photos/2020/07/03/1732938/thumb.jpg,golc_thumb_2020_07_03_1732938,https://data.globe.gov/system/photos/2020/07/03/1732938/original.jpg,golc_2020_07_03_1732938
832,null,https://data.globe.gov/system/photos/2020/07/03/1732950/thumb.jpg,golc_thumb_2020_07_03_1732950,https://data.globe.gov/system/photos/2020/07/03/1732950/original.jpg,golc_2020_07_03_1732950
833,null,https://data.globe.gov/system/photos/2020/07/03/1732973/thumb.jpg,golc_thumb_2020_07_03_1732973,https://data.globe.gov/system/photos/2020/07/03/1732973/original.jpg,golc_2020_07_03_1732973
834,null,https://data.globe.gov/system/photos/2020/07/03/1733010/thumb.jpg,golc_thumb_2020_07_03_1733010,https://data.globe.gov/system/photos/2020/07/03/1733010/original.jpg,golc_2020_07_03_1733010
835,null,https://data.globe.gov/system/photos/2020/07/03/1733026/thumb.jpg,golc_thumb_2020_07_03_1733026,https://data.globe.gov/system/photos/2020/07/03/1733026/original.jpg,golc_2020_07_03_1733026
836,"40% MUC 93 [Urban, Roads and Parking]; 40% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/02/1749568/thumb.jpg,golc_thumb_2020_07_02_1749568,https://data.globe.gov/system/photos/2020/07/02/1749568/original.jpg,golc_2020_07_02_1749568
837,null,https://data.globe.gov/system/photos/2020/07/14/1757857/thumb.jpg,golc_thumb_2020_07_14_1757857,https://data.globe.gov/system/photos/2020/07/14/1757857/original.jpg,golc_2020_07_14_1757857
838,"100% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/12/1752832/thumb.jpg,golc_thumb_2020_07_12_1752832,https://data.globe.gov/system/photos/2020/07/12/1752832/original.jpg,golc_2020_07_12_1752832
839,"70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/12/1752851/thumb.jpg,golc_thumb_2020_07_12_1752851,https://data.globe.gov/system/photos/2020/07/12/1752851/original.jpg,golc_2020_07_12_1752851
840,"10% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 93 [Urban, Roads and Parking]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/12/1752869/thumb.jpg,golc_thumb_2020_07_12_1752869,https://data.globe.gov/system/photos/2020/07/12/1752869/original.jpg,golc_2020_07_12_1752869
841,"60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/12/1752913/thumb.jpg,golc_thumb_2020_07_12_1752913,https://data.globe.gov/system/photos/2020/07/12/1752913/original.jpg,golc_2020_07_12_1752913
842,"10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 70% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2020/07/02/1755477/thumb.jpg,golc_thumb_2020_07_02_1755477,https://data.globe.gov/system/photos/2020/07/02/1755477/original.jpg,golc_2020_07_02_1755477
843,null,https://data.globe.gov/system/photos/2020/06/29/1755518/thumb.jpg,golc_thumb_2020_06_29_1755518,https://data.globe.gov/system/photos/2020/06/29/1755518/original.jpg,golc_2020_06_29_1755518
844,null,https://data.globe.gov/system/photos/2020/06/29/1755530/thumb.jpg,golc_thumb_2020_06_29_1755530,https://data.globe.gov/system/photos/2020/06/29/1755530/original.jpg,golc_2020_06_29_1755530
845,null,https://data.globe.gov/system/photos/2020/06/30/1755536/thumb.jpg,golc_thumb_2020_06_30_1755536,https://data.globe.gov/system/photos/2020/06/30/1755536/original.jpg,golc_2020_06_30_1755536
846,null,https://data.globe.gov/system/photos/2020/06/30/1755542/thumb.jpg,golc_thumb_2020_06_30_1755542,https://data.globe.gov/system/photos/2020/06/30/1755542/original.jpg,golc_2020_06_30_1755542
847,null,https://data.globe.gov/system/photos/2020/07/14/1760841/thumb.jpg,golc_thumb_2020_07_14_1760841,https://data.globe.gov/system/photos/2020/07/14/1760841/original.jpg,golc_2020_07_14_1760841
848,null,https://data.globe.gov/system/photos/2020/07/14/1761586/thumb.jpg,golc_thumb_2020_07_14_1761586,https://data.globe.gov/system/photos/2020/07/14/1761586/original.jpg,golc_2020_07_14_1761586
849,null,https://data.globe.gov/system/photos/2020/07/14/1760886/thumb.jpg,golc_thumb_2020_07_14_1760886,https://data.globe.gov/system/photos/2020/07/14/1760886/original.jpg,golc_2020_07_14_1760886
850,null,https://data.globe.gov/system/photos/2020/06/14/1761023/thumb.jpg,golc_thumb_2020_06_14_1761023,https://data.globe.gov/system/photos/2020/06/14/1761023/original.jpg,golc_2020_06_14_1761023
851,"20% MUC 93 [Urban, Roads and Parking]; 30% MUC 92 [Urban, Commercial Property]; 70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1761047/thumb.jpg,golc_thumb_2020_06_23_1761047,https://data.globe.gov/system/photos/2020/06/23/1761047/original.jpg,golc_2020_06_23_1761047
852,"50% MUC 93 [Urban, Roads and Parking]; 50% MUC 91 [Urban, Residential Property]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/23/1761065/thumb.jpg,golc_thumb_2020_06_23_1761065,https://data.globe.gov/system/photos/2020/06/23/1761065/original.jpg,golc_2020_06_23_1761065
853,"100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/24/1761071/thumb.jpg,golc_thumb_2020_06_24_1761071,https://data.globe.gov/system/photos/2020/06/24/1761071/original.jpg,golc_2020_06_24_1761071
854,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/24/1761077/thumb.jpg,golc_thumb_2020_06_24_1761077,https://data.globe.gov/system/photos/2020/06/24/1761077/original.jpg,golc_2020_06_24_1761077
855,"90% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 41 [Herbaceous/Grassland, Tall Grass]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/08/1761107/thumb.jpg,golc_thumb_2020_07_08_1761107,https://data.globe.gov/system/photos/2020/07/08/1761107/original.jpg,golc_2020_07_08_1761107
856,"60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/14/1761709/thumb.jpg,golc_thumb_2020_07_14_1761709,https://data.globe.gov/system/photos/2020/07/14/1761709/original.jpg,golc_2020_07_14_1761709
857,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 93 [Urban, Roads and Parking]; 80% MUC 92 [Urban, Commercial Property]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/08/1761601/thumb.jpg,golc_thumb_2020_07_08_1761601,https://data.globe.gov/system/photos/2020/07/08/1761601/original.jpg,golc_2020_07_08_1761601
858,"50% MUC 91 [Urban, Residential Property]; 60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1761607/thumb.jpg,golc_thumb_2020_07_08_1761607,https://data.globe.gov/system/photos/2020/07/08/1761607/original.jpg,golc_2020_07_08_1761607
859,"40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1761615/thumb.jpg,golc_thumb_2020_07_08_1761615,https://data.globe.gov/system/photos/2020/07/08/1761615/original.jpg,golc_2020_07_08_1761615
860,"70% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1761625/thumb.jpg,golc_thumb_2020_07_08_1761625,https://data.globe.gov/system/photos/2020/07/08/1761625/original.jpg,golc_2020_07_08_1761625
861,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 92 [Urban, Commercial Property]; 60% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/08/1761632/thumb.jpg,golc_thumb_2020_07_08_1761632,https://data.globe.gov/system/photos/2020/07/08/1761632/original.jpg,golc_2020_07_08_1761632
862,"40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 93 [Urban, Roads and Parking]; 40% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/07/08/1761638/thumb.jpg,golc_thumb_2020_07_08_1761638,https://data.globe.gov/system/photos/2020/07/08/1761638/original.jpg,golc_2020_07_08_1761638
863,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 91 [Urban, Residential Property]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1775921/thumb.jpg,golc_thumb_2020_07_08_1775921,https://data.globe.gov/system/photos/2020/07/08/1775921/original.jpg,golc_2020_07_08_1775921
864,"30% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 93 [Urban, Roads and Parking]; 20% MUC 91 [Urban, Residential Property]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1761673/thumb.jpg,golc_thumb_2020_07_08_1761673,https://data.globe.gov/system/photos/2020/07/08/1761673/original.jpg,golc_2020_07_08_1761673
865,"40% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]; 90% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]",https://data.globe.gov/system/photos/2020/07/14/1761685/thumb.jpg,golc_thumb_2020_07_14_1761685,https://data.globe.gov/system/photos/2020/07/14/1761685/original.jpg,golc_2020_07_14_1761685
866,"60% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/14/1761691/thumb.jpg,golc_thumb_2020_07_14_1761691,https://data.globe.gov/system/photos/2020/07/14/1761691/original.jpg,golc_2020_07_14_1761691
867,"90% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 90% MUC 93 [Urban, Roads and Parking]; 10% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/07/14/1761697/thumb.jpg,golc_thumb_2020_07_14_1761697,https://data.globe.gov/system/photos/2020/07/14/1761697/original.jpg,golc_2020_07_14_1761697
868,"50% MUC 93 [Urban, Roads and Parking]; 40% MUC 91 [Urban, Residential Property]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/14/1761703/thumb.jpg,golc_thumb_2020_07_14_1761703,https://data.globe.gov/system/photos/2020/07/14/1761703/original.jpg,golc_2020_07_14_1761703
869,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/15/1761715/thumb.jpg,golc_thumb_2020_07_15_1761715,https://data.globe.gov/system/photos/2020/07/15/1761715/original.jpg,golc_2020_07_15_1761715
870,"60% MUC 91 [Urban, Residential Property]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/15/1761721/thumb.jpg,golc_thumb_2020_07_15_1761721,https://data.globe.gov/system/photos/2020/07/15/1761721/original.jpg,golc_2020_07_15_1761721
871,"80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/15/1761781/thumb.jpg,golc_thumb_2020_07_15_1761781,https://data.globe.gov/system/photos/2020/07/15/1761781/original.jpg,golc_2020_07_15_1761781
872,null,https://data.globe.gov/system/photos/2020/07/15/1772581/thumb.jpg,golc_thumb_2020_07_15_1772581,https://data.globe.gov/system/photos/2020/07/15/1772581/original.jpg,golc_2020_07_15_1772581
873,"70% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]; 20% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767358/thumb.jpg,golc_thumb_2020_07_08_1767358,https://data.globe.gov/system/photos/2020/07/08/1767358/original.jpg,golc_2020_07_08_1767358
874,"10% MUC 93 [Urban, Roads and Parking]; 90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767364/thumb.jpg,golc_thumb_2020_07_08_1767364,https://data.globe.gov/system/photos/2020/07/08/1767364/original.jpg,golc_2020_07_08_1767364
875,"80% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]; 10% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767376/thumb.jpg,golc_thumb_2020_07_08_1767376,https://data.globe.gov/system/photos/2020/07/08/1767376/original.jpg,golc_2020_07_08_1767376
876,"10% MUC 93 [Urban, Roads and Parking]; 90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 02 (n) [Trees, Closely Spaced, Deciduous - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767382/thumb.jpg,golc_thumb_2020_07_08_1767382,https://data.globe.gov/system/photos/2020/07/08/1767382/original.jpg,golc_2020_07_08_1767382
877,"10% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]; 50% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 12 (n) [Trees, Loosely Spaced, Deciduous - Needle Leaved]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/12/1777111/thumb.jpg,golc_thumb_2020_07_12_1777111,https://data.globe.gov/system/photos/2020/07/12/1777111/original.jpg,golc_2020_07_12_1777111
878,"70% MUC 93 [Urban, Roads and Parking]; 30% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/12/1777153/thumb.jpg,golc_thumb_2020_07_12_1777153,https://data.globe.gov/system/photos/2020/07/12/1777153/original.jpg,golc_2020_07_12_1777153
879,"30% MUC 94 [Urban, Other]; 70% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/12/1777159/thumb.jpg,golc_thumb_2020_07_12_1777159,https://data.globe.gov/system/photos/2020/07/12/1777159/original.jpg,golc_2020_07_12_1777159
880,"90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]",https://data.globe.gov/system/photos/2020/07/12/1777165/thumb.jpg,golc_thumb_2020_07_12_1777165,https://data.globe.gov/system/photos/2020/07/12/1777165/original.jpg,golc_2020_07_12_1777165
881,null,https://data.globe.gov/system/photos/2020/07/20/1779163/thumb.jpg,golc_thumb_2020_07_20_1779163,https://data.globe.gov/system/photos/2020/07/20/1779163/original.jpg,golc_2020_07_20_1779163
882,null,https://data.globe.gov/system/photos/2020/07/20/1779172/thumb.jpg,golc_thumb_2020_07_20_1779172,https://data.globe.gov/system/photos/2020/07/20/1779172/original.jpg,golc_2020_07_20_1779172
883,null,https://data.globe.gov/system/photos/2020/07/20/1781205/thumb.jpg,golc_thumb_2020_07_20_1781205,https://data.globe.gov/system/photos/2020/07/20/1781205/original.jpg,golc_2020_07_20_1781205
884,null,https://data.globe.gov/system/photos/2020/07/21/1781236/thumb.jpg,golc_thumb_2020_07_21_1781236,https://data.globe.gov/system/photos/2020/07/21/1781236/original.jpg,golc_2020_07_21_1781236
885,null,https://data.globe.gov/system/photos/2020/07/21/1781243/thumb.jpg,golc_thumb_2020_07_21_1781243,https://data.globe.gov/system/photos/2020/07/21/1781243/original.jpg,golc_2020_07_21_1781243
