OBJECTID,landcoversWestClassifications,thumbUrl,DownloadThumbPicture,WestOriginalUrl,DownloadOriginalPicture
383,"70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 53 [Barren, Bare Rock]; 80% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/26/1799941/thumb.jpg,golc_thumb_2020_07_26_1799941,https://data.globe.gov/system/photos/2020/07/26/1799941/original.jpg,golc_2020_07_26_1799941
384,null,https://data.globe.gov/system/photos/2020/06/15/1687537/thumb.jpg,golc_thumb_2020_06_15_1687537,https://data.globe.gov/system/photos/2020/06/15/1687537/original.jpg,golc_2020_06_15_1687537
385,null,https://data.globe.gov/system/photos/2020/06/15/1687565/thumb.jpg,golc_thumb_2020_06_15_1687565,https://data.globe.gov/system/photos/2020/06/15/1687565/original.jpg,golc_2020_06_15_1687565
386,null,https://data.globe.gov/system/photos/2020/06/15/1687757/thumb.jpg,golc_thumb_2020_06_15_1687757,https://data.globe.gov/system/photos/2020/06/15/1687757/original.jpg,golc_2020_06_15_1687757
387,null,https://data.globe.gov/system/photos/2020/06/15/1687803/thumb.jpg,golc_thumb_2020_06_15_1687803,https://data.globe.gov/system/photos/2020/06/15/1687803/original.jpg,golc_2020_06_15_1687803
388,null,https://data.globe.gov/system/photos/2020/06/15/1687836/thumb.jpg,golc_thumb_2020_06_15_1687836,https://data.globe.gov/system/photos/2020/06/15/1687836/original.jpg,golc_2020_06_15_1687836
389,null,https://data.globe.gov/system/photos/2020/06/15/1687877/thumb.jpg,golc_thumb_2020_06_15_1687877,https://data.globe.gov/system/photos/2020/06/15/1687877/original.jpg,golc_2020_06_15_1687877
390,null,https://data.globe.gov/system/photos/2020/06/15/1687883/thumb.jpg,golc_thumb_2020_06_15_1687883,https://data.globe.gov/system/photos/2020/06/15/1687883/original.jpg,golc_2020_06_15_1687883
391,null,https://data.globe.gov/system/photos/2020/06/14/1688683/thumb.jpg,golc_thumb_2020_06_14_1688683,https://data.globe.gov/system/photos/2020/06/14/1688683/original.jpg,golc_2020_06_14_1688683
392,null,https://data.globe.gov/system/photos/2020/06/14/1688694/thumb.jpg,golc_thumb_2020_06_14_1688694,https://data.globe.gov/system/photos/2020/06/14/1688694/original.jpg,golc_2020_06_14_1688694
393,null,https://data.globe.gov/system/photos/2020/06/14/1688704/thumb.jpg,golc_thumb_2020_06_14_1688704,https://data.globe.gov/system/photos/2020/06/14/1688704/original.jpg,golc_2020_06_14_1688704
394,"70% MUC 93 [Urban, Roads and Parking]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1688160/thumb.jpg,golc_thumb_2020_06_13_1688160,https://data.globe.gov/system/photos/2020/06/13/1688160/original.jpg,golc_2020_06_13_1688160
395,"80% MUC 93 [Urban, Roads and Parking]; 90% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/13/1688168/thumb.jpg,golc_thumb_2020_06_13_1688168,https://data.globe.gov/system/photos/2020/06/13/1688168/original.jpg,golc_2020_06_13_1688168
396,"80% MUC 93 [Urban, Roads and Parking]; 10% MUC 94 [Urban, Other]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/13/1688176/thumb.jpg,golc_thumb_2020_06_13_1688176,https://data.globe.gov/system/photos/2020/06/13/1688176/original.jpg,golc_2020_06_13_1688176
397,"40% MUC 92 [Urban, Commercial Property]; 60% MUC 33 (l) [Shrubs, Loosely Spaced, Short Extremely Dry]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1688185/thumb.jpg,golc_thumb_2020_06_13_1688185,https://data.globe.gov/system/photos/2020/06/13/1688185/original.jpg,golc_2020_06_13_1688185
398,"80% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 56 [Barren, Dirt/Other]; 50% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/13/1688192/thumb.jpg,golc_thumb_2020_06_13_1688192,https://data.globe.gov/system/photos/2020/06/13/1688192/original.jpg,golc_2020_06_13_1688192
399,null,https://data.globe.gov/system/photos/2020/06/14/1688718/thumb.jpg,golc_thumb_2020_06_14_1688718,https://data.globe.gov/system/photos/2020/06/14/1688718/original.jpg,golc_2020_06_14_1688718
400,"50% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/13/1688200/thumb.jpg,golc_thumb_2020_06_13_1688200,https://data.globe.gov/system/photos/2020/06/13/1688200/original.jpg,golc_2020_06_13_1688200
401,"80% MUC 56 [Barren, Dirt/Other]; 70% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 20% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/06/13/1688209/thumb.jpg,golc_thumb_2020_06_13_1688209,https://data.globe.gov/system/photos/2020/06/13/1688209/original.jpg,golc_2020_06_13_1688209
402,"80% MUC 43 [Herbaceous/Grassland, Short Grass]; 90% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 20% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1688218/thumb.jpg,golc_thumb_2020_06_13_1688218,https://data.globe.gov/system/photos/2020/06/13/1688218/original.jpg,golc_2020_06_13_1688218
403,"60% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 40% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/15/1688575/thumb.jpg,golc_thumb_2020_06_15_1688575,https://data.globe.gov/system/photos/2020/06/15/1688575/original.jpg,golc_2020_06_15_1688575
404,"20% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/15/1688536/thumb.jpg,golc_thumb_2020_06_15_1688536,https://data.globe.gov/system/photos/2020/06/15/1688536/original.jpg,golc_2020_06_15_1688536
405,"30% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 40% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 40% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/15/1688542/thumb.jpg,golc_thumb_2020_06_15_1688542,https://data.globe.gov/system/photos/2020/06/15/1688542/original.jpg,golc_2020_06_15_1688542
406,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/15/1688548/thumb.jpg,golc_thumb_2020_06_15_1688548,https://data.globe.gov/system/photos/2020/06/15/1688548/original.jpg,golc_2020_06_15_1688548
407,"50% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 40% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 91 [Urban, Residential Property]; 20% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]",https://data.globe.gov/system/photos/2020/06/15/1688554/thumb.jpg,golc_thumb_2020_06_15_1688554,https://data.globe.gov/system/photos/2020/06/15/1688554/original.jpg,golc_2020_06_15_1688554
408,null,https://data.globe.gov/system/photos/2020/06/15/1688754/thumb.jpg,golc_thumb_2020_06_15_1688754,https://data.globe.gov/system/photos/2020/06/15/1688754/original.jpg,golc_2020_06_15_1688754
409,null,https://data.globe.gov/system/photos/2020/06/15/1688760/thumb.jpg,golc_thumb_2020_06_15_1688760,https://data.globe.gov/system/photos/2020/06/15/1688760/original.jpg,golc_2020_06_15_1688760
410,null,https://data.globe.gov/system/photos/2020/06/15/1688767/thumb.jpg,golc_thumb_2020_06_15_1688767,https://data.globe.gov/system/photos/2020/06/15/1688767/original.jpg,golc_2020_06_15_1688767
411,null,https://data.globe.gov/system/photos/2020/06/23/1709325/thumb.jpg,golc_thumb_2020_06_23_1709325,https://data.globe.gov/system/photos/2020/06/23/1709325/original.jpg,golc_2020_06_23_1709325
412,null,https://data.globe.gov/system/photos/2020/06/23/1709331/thumb.jpg,golc_thumb_2020_06_23_1709331,https://data.globe.gov/system/photos/2020/06/23/1709331/original.jpg,golc_2020_06_23_1709331
413,null,https://data.globe.gov/system/photos/2020/06/23/1709337/thumb.jpg,golc_thumb_2020_06_23_1709337,https://data.globe.gov/system/photos/2020/06/23/1709337/original.jpg,golc_2020_06_23_1709337
414,null,https://data.globe.gov/system/photos/2020/06/23/1709343/thumb.jpg,golc_thumb_2020_06_23_1709343,https://data.globe.gov/system/photos/2020/06/23/1709343/original.jpg,golc_2020_06_23_1709343
415,null,https://data.globe.gov/system/photos/2020/06/23/1709349/thumb.jpg,golc_thumb_2020_06_23_1709349,https://data.globe.gov/system/photos/2020/06/23/1709349/original.jpg,golc_2020_06_23_1709349
416,null,https://data.globe.gov/system/photos/2020/06/23/1709355/thumb.jpg,golc_thumb_2020_06_23_1709355,https://data.globe.gov/system/photos/2020/06/23/1709355/original.jpg,golc_2020_06_23_1709355
417,null,https://data.globe.gov/system/photos/2020/06/23/1709361/thumb.jpg,golc_thumb_2020_06_23_1709361,https://data.globe.gov/system/photos/2020/06/23/1709361/original.jpg,golc_2020_06_23_1709361
418,null,https://data.globe.gov/system/photos/2020/06/23/1709367/thumb.jpg,golc_thumb_2020_06_23_1709367,https://data.globe.gov/system/photos/2020/06/23/1709367/original.jpg,golc_2020_06_23_1709367
419,null,null,null,null,null
420,"10% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/22/1709596/thumb.jpg,golc_thumb_2020_06_22_1709596,https://data.globe.gov/system/photos/2020/06/22/1709596/original.jpg,golc_2020_06_22_1709596
421,null,null,null,null,null
422,"10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/23/1709694/thumb.jpg,golc_thumb_2020_06_23_1709694,https://data.globe.gov/system/photos/2020/06/23/1709694/original.jpg,golc_2020_06_23_1709694
423,null,https://data.globe.gov/system/photos/2020/06/23/1709719/thumb.jpg,golc_thumb_2020_06_23_1709719,https://data.globe.gov/system/photos/2020/06/23/1709719/original.jpg,golc_2020_06_23_1709719
424,null,https://data.globe.gov/system/photos/2020/06/23/1709822/thumb.jpg,golc_thumb_2020_06_23_1709822,https://data.globe.gov/system/photos/2020/06/23/1709822/original.jpg,golc_2020_06_23_1709822
425,null,https://data.globe.gov/system/photos/2020/06/24/1709903/thumb.jpg,golc_thumb_2020_06_24_1709903,https://data.globe.gov/system/photos/2020/06/24/1709903/original.jpg,golc_2020_06_24_1709903
426,null,https://data.globe.gov/system/photos/2020/06/24/1709915/thumb.jpg,golc_thumb_2020_06_24_1709915,https://data.globe.gov/system/photos/2020/06/24/1709915/original.jpg,golc_2020_06_24_1709915
427,null,https://data.globe.gov/system/photos/2020/06/24/1709971/thumb.jpg,golc_thumb_2020_06_24_1709971,https://data.globe.gov/system/photos/2020/06/24/1709971/original.jpg,golc_2020_06_24_1709971
428,"50% MUC 93 [Urban, Roads and Parking]; 50% MUC 91 [Urban, Residential Property]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710206/thumb.jpg,golc_thumb_2020_06_14_1710206,https://data.globe.gov/system/photos/2020/06/14/1710206/original.jpg,golc_2020_06_14_1710206
429,"50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1710230/thumb.jpg,golc_thumb_2020_06_14_1710230,https://data.globe.gov/system/photos/2020/06/14/1710230/original.jpg,golc_2020_06_14_1710230
430,"50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1710236/thumb.jpg,golc_thumb_2020_06_14_1710236,https://data.globe.gov/system/photos/2020/06/14/1710236/original.jpg,golc_2020_06_14_1710236
431,"60% MUC 91 [Urban, Residential Property]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710246/thumb.jpg,golc_thumb_2020_06_14_1710246,https://data.globe.gov/system/photos/2020/06/14/1710246/original.jpg,golc_2020_06_14_1710246
432,"50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1710254/thumb.jpg,golc_thumb_2020_06_14_1710254,https://data.globe.gov/system/photos/2020/06/14/1710254/original.jpg,golc_2020_06_14_1710254
433,"50% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710272/thumb.jpg,golc_thumb_2020_06_14_1710272,https://data.globe.gov/system/photos/2020/06/14/1710272/original.jpg,golc_2020_06_14_1710272
434,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/21/1710335/thumb.jpg,golc_thumb_2020_06_21_1710335,https://data.globe.gov/system/photos/2020/06/21/1710335/original.jpg,golc_2020_06_21_1710335
435,"60% MUC 71 [Open Water, Freshwater]; 20% MUC 53 [Barren, Bare Rock]; 20% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/23/1710523/thumb.jpg,golc_thumb_2020_06_23_1710523,https://data.globe.gov/system/photos/2020/06/23/1710523/original.jpg,golc_2020_06_23_1710523
436,"60% MUC 91 [Urban, Residential Property]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710381/thumb.jpg,golc_thumb_2020_06_14_1710381,https://data.globe.gov/system/photos/2020/06/14/1710381/original.jpg,golc_2020_06_14_1710381
437,"60% MUC 93 [Urban, Roads and Parking]; 20% MUC 92 [Urban, Commercial Property]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/22/1710391/thumb.jpg,golc_thumb_2020_06_22_1710391,https://data.globe.gov/system/photos/2020/06/22/1710391/original.jpg,golc_2020_06_22_1710391
438,"100% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/06/22/1710413/thumb.jpg,golc_thumb_2020_06_22_1710413,https://data.globe.gov/system/photos/2020/06/22/1710413/original.jpg,golc_2020_06_22_1710413
439,"50% MUC 93 [Urban, Roads and Parking]; 50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1710425/thumb.jpg,golc_thumb_2020_06_23_1710425,https://data.globe.gov/system/photos/2020/06/23/1710425/original.jpg,golc_2020_06_23_1710425
440,"20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1710431/thumb.jpg,golc_thumb_2020_06_23_1710431,https://data.globe.gov/system/photos/2020/06/23/1710431/original.jpg,golc_2020_06_23_1710431
441,"50% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 93 [Urban, Roads and Parking]; 30% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/06/21/1710446/thumb.jpg,golc_thumb_2020_06_21_1710446,https://data.globe.gov/system/photos/2020/06/21/1710446/original.jpg,golc_2020_06_21_1710446
442,"20% MUC 93 [Urban, Roads and Parking]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/21/1710511/thumb.jpg,golc_thumb_2020_06_21_1710511,https://data.globe.gov/system/photos/2020/06/21/1710511/original.jpg,golc_2020_06_21_1710511
443,"30% MUC 93 [Urban, Roads and Parking]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/23/1710528/thumb.jpg,golc_thumb_2020_06_23_1710528,https://data.globe.gov/system/photos/2020/06/23/1710528/original.jpg,golc_2020_06_23_1710528
444,"40% MUC 92 [Urban, Commercial Property]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1710540/thumb.jpg,golc_thumb_2020_06_22_1710540,https://data.globe.gov/system/photos/2020/06/22/1710540/original.jpg,golc_2020_06_22_1710540
445,"50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/22/1710546/thumb.jpg,golc_thumb_2020_06_22_1710546,https://data.globe.gov/system/photos/2020/06/22/1710546/original.jpg,golc_2020_06_22_1710546
446,"60% MUC 71 [Open Water, Freshwater]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 53 [Barren, Bare Rock]",https://data.globe.gov/system/photos/2020/06/23/1710552/thumb.jpg,golc_thumb_2020_06_23_1710552,https://data.globe.gov/system/photos/2020/06/23/1710552/original.jpg,golc_2020_06_23_1710552
447,"60% MUC 93 [Urban, Roads and Parking]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1710558/thumb.jpg,golc_thumb_2020_06_23_1710558,https://data.globe.gov/system/photos/2020/06/23/1710558/original.jpg,golc_2020_06_23_1710558
448,"70% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/23/1710564/thumb.jpg,golc_thumb_2020_06_23_1710564,https://data.globe.gov/system/photos/2020/06/23/1710564/original.jpg,golc_2020_06_23_1710564
