OBJECTID,landcoversNorthClassifications,thumbUrl,DownloadThumbPicture,NorthOriginalUrl,DownloadOriginalPicture
109,"30% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 10% MUC 93 [Urban, Roads and Parking]; 90% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1706970/thumb.jpg,golc_thumb_2020_06_22_1706970,https://data.globe.gov/system/photos/2020/06/22/1706970/original.jpg,golc_2020_06_22_1706970
110,null,https://data.globe.gov/system/photos/2020/06/22/1706923/thumb.jpg,golc_thumb_2020_06_22_1706923,https://data.globe.gov/system/photos/2020/06/22/1706923/original.jpg,golc_2020_06_22_1706923
111,null,https://data.globe.gov/system/photos/2020/06/22/1706927/thumb.jpg,golc_thumb_2020_06_22_1706927,https://data.globe.gov/system/photos/2020/06/22/1706927/original.jpg,golc_2020_06_22_1706927
112,null,null,null,null,null
113,null,null,null,null,null
114,null,https://data.globe.gov/system/photos/2020/06/22/1706946/thumb.jpg,golc_thumb_2020_06_22_1706946,https://data.globe.gov/system/photos/2020/06/22/1706946/original.jpg,golc_2020_06_22_1706946
115,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 10% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 20% MUC 93 [Urban, Roads and Parking]; 90% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/22/1706950/thumb.jpg,golc_thumb_2020_06_22_1706950,https://data.globe.gov/system/photos/2020/06/22/1706950/original.jpg,golc_2020_06_22_1706950
116,"20% MUC 94 [Urban, Other]; 70% MUC 56 [Barren, Dirt/Other]; 90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 20% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 20% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/22/1709210/thumb.jpg,golc_thumb_2020_06_22_1709210,https://data.globe.gov/system/photos/2020/06/22/1709210/original.jpg,golc_2020_06_22_1709210
117,null,https://data.globe.gov/system/photos/2020/06/22/1706954/thumb.jpg,golc_thumb_2020_06_22_1706954,https://data.globe.gov/system/photos/2020/06/22/1706954/original.jpg,golc_2020_06_22_1706954
118,"10% MUC 91 [Urban, Residential Property]; 90% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1706976/thumb.jpg,golc_thumb_2020_06_22_1706976,https://data.globe.gov/system/photos/2020/06/22/1706976/original.jpg,golc_2020_06_22_1706976
119,null,https://data.globe.gov/system/photos/2020/06/22/1707001/thumb.jpg,golc_thumb_2020_06_22_1707001,https://data.globe.gov/system/photos/2020/06/22/1707001/original.jpg,golc_2020_06_22_1707001
120,"40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 93 [Urban, Roads and Parking]; 20% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1707041/thumb.jpg,golc_thumb_2020_06_22_1707041,https://data.globe.gov/system/photos/2020/06/22/1707041/original.jpg,golc_2020_06_22_1707041
121,null,https://data.globe.gov/system/photos/2020/06/22/1707023/thumb.jpg,golc_thumb_2020_06_22_1707023,https://data.globe.gov/system/photos/2020/06/22/1707023/original.jpg,golc_2020_06_22_1707023
122,null,https://data.globe.gov/system/photos/2020/06/22/1707035/thumb.jpg,golc_thumb_2020_06_22_1707035,https://data.globe.gov/system/photos/2020/06/22/1707035/original.jpg,golc_2020_06_22_1707035
123,"40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 100% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/22/1707047/thumb.jpg,golc_thumb_2020_06_22_1707047,https://data.globe.gov/system/photos/2020/06/22/1707047/original.jpg,golc_2020_06_22_1707047
124,null,https://data.globe.gov/system/photos/2020/06/23/1707072/thumb.jpg,golc_thumb_2020_06_23_1707072,https://data.globe.gov/system/photos/2020/06/23/1707072/original.jpg,golc_2020_06_23_1707072
125,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1707101/thumb.jpg,golc_thumb_2020_06_23_1707101,https://data.globe.gov/system/photos/2020/06/23/1707101/original.jpg,golc_2020_06_23_1707101
126,"40% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 50% MUC 64 [Wetlands, In Freshwater Lake or Pond (Lacustrine)]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1707107/thumb.jpg,golc_thumb_2020_06_23_1707107,https://data.globe.gov/system/photos/2020/06/23/1707107/original.jpg,golc_2020_06_23_1707107
127,null,rejected,null,rejected,null
128,null,https://data.globe.gov/system/photos/2020/06/23/1707156/thumb.jpg,golc_thumb_2020_06_23_1707156,https://data.globe.gov/system/photos/2020/06/23/1707156/original.jpg,golc_2020_06_23_1707156
129,null,https://data.globe.gov/system/photos/2020/06/23/1707181/thumb.jpg,golc_thumb_2020_06_23_1707181,https://data.globe.gov/system/photos/2020/06/23/1707181/original.jpg,golc_2020_06_23_1707181
130,null,https://data.globe.gov/system/photos/2020/06/23/1707326/thumb.jpg,golc_thumb_2020_06_23_1707326,https://data.globe.gov/system/photos/2020/06/23/1707326/original.jpg,golc_2020_06_23_1707326
131,null,https://data.globe.gov/system/photos/2020/06/23/1707201/thumb.jpg,golc_thumb_2020_06_23_1707201,https://data.globe.gov/system/photos/2020/06/23/1707201/original.jpg,golc_2020_06_23_1707201
132,null,https://data.globe.gov/system/photos/2020/06/23/1707227/thumb.jpg,golc_thumb_2020_06_23_1707227,https://data.globe.gov/system/photos/2020/06/23/1707227/original.jpg,golc_2020_06_23_1707227
133,null,https://data.globe.gov/system/photos/2020/06/23/1707237/thumb.jpg,golc_thumb_2020_06_23_1707237,https://data.globe.gov/system/photos/2020/06/23/1707237/original.jpg,golc_2020_06_23_1707237
134,null,https://data.globe.gov/system/photos/2020/06/23/1707270/thumb.jpg,golc_thumb_2020_06_23_1707270,https://data.globe.gov/system/photos/2020/06/23/1707270/original.jpg,golc_2020_06_23_1707270
135,null,https://data.globe.gov/system/photos/2020/06/23/1707277/thumb.jpg,golc_thumb_2020_06_23_1707277,https://data.globe.gov/system/photos/2020/06/23/1707277/original.jpg,golc_2020_06_23_1707277
136,null,https://data.globe.gov/system/photos/2020/06/23/1707287/thumb.jpg,golc_thumb_2020_06_23_1707287,https://data.globe.gov/system/photos/2020/06/23/1707287/original.jpg,golc_2020_06_23_1707287
137,"60% MUC 93 [Urban, Roads and Parking]; 10% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 20% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/19/1707293/thumb.jpg,golc_thumb_2020_06_19_1707293,https://data.globe.gov/system/photos/2020/06/19/1707293/original.jpg,golc_2020_06_19_1707293
138,"40% MUC 93 [Urban, Roads and Parking]; 70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/06/19/1708795/thumb.jpg,golc_thumb_2020_06_19_1708795,https://data.globe.gov/system/photos/2020/06/19/1708795/original.jpg,golc_2020_06_19_1708795
139,null,https://data.globe.gov/system/photos/2020/06/23/1707299/thumb.jpg,golc_thumb_2020_06_23_1707299,https://data.globe.gov/system/photos/2020/06/23/1707299/original.jpg,golc_2020_06_23_1707299
140,null,https://data.globe.gov/system/photos/2020/06/23/1707317/thumb.jpg,golc_thumb_2020_06_23_1707317,https://data.globe.gov/system/photos/2020/06/23/1707317/original.jpg,golc_2020_06_23_1707317
141,"60% MUC 93 [Urban, Roads and Parking]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/22/1707339/thumb.jpg,golc_thumb_2020_06_22_1707339,https://data.globe.gov/system/photos/2020/06/22/1707339/original.jpg,golc_2020_06_22_1707339
142,"60% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1707424/thumb.jpg,golc_thumb_2020_06_13_1707424,https://data.globe.gov/system/photos/2020/06/13/1707424/original.jpg,golc_2020_06_13_1707424
143,"30% MUC 94 [Urban, Other]; 70% MUC 93 [Urban, Roads and Parking]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/13/1707430/thumb.jpg,golc_thumb_2020_06_13_1707430,https://data.globe.gov/system/photos/2020/06/13/1707430/original.jpg,golc_2020_06_13_1707430
144,null,https://data.globe.gov/system/photos/2020/06/23/1708248/thumb.jpg,golc_thumb_2020_06_23_1708248,https://data.globe.gov/system/photos/2020/06/23/1708248/original.jpg,golc_2020_06_23_1708248
145,null,https://data.globe.gov/system/photos/2020/06/23/1708266/thumb.jpg,golc_thumb_2020_06_23_1708266,https://data.globe.gov/system/photos/2020/06/23/1708266/original.jpg,golc_2020_06_23_1708266
146,null,https://data.globe.gov/system/photos/2020/06/23/1708303/thumb.jpg,golc_thumb_2020_06_23_1708303,https://data.globe.gov/system/photos/2020/06/23/1708303/original.jpg,golc_2020_06_23_1708303
147,null,https://data.globe.gov/system/photos/2020/06/23/1708341/thumb.jpg,golc_thumb_2020_06_23_1708341,https://data.globe.gov/system/photos/2020/06/23/1708341/original.jpg,golc_2020_06_23_1708341
148,"30% MUC 71 [Open Water, Freshwater]; 50% MUC 56 [Barren, Dirt/Other]; 40% MUC 94 [Urban, Other]; 80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 20% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/22/1708694/thumb.jpg,golc_thumb_2020_06_22_1708694,https://data.globe.gov/system/photos/2020/06/22/1708694/original.jpg,golc_2020_06_22_1708694
149,"10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 20% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/22/1708813/thumb.jpg,golc_thumb_2020_06_22_1708813,https://data.globe.gov/system/photos/2020/06/22/1708813/original.jpg,golc_2020_06_22_1708813
150,null,rejected,null,rejected,null
151,null,https://data.globe.gov/system/photos/2020/06/23/1708950/thumb.jpg,golc_thumb_2020_06_23_1708950,https://data.globe.gov/system/photos/2020/06/23/1708950/original.jpg,golc_2020_06_23_1708950
152,null,https://data.globe.gov/system/photos/2020/06/23/1709224/thumb.jpg,golc_thumb_2020_06_23_1709224,https://data.globe.gov/system/photos/2020/06/23/1709224/original.jpg,golc_2020_06_23_1709224
153,null,https://data.globe.gov/system/photos/2020/06/23/1709260/thumb.jpg,golc_thumb_2020_06_23_1709260,https://data.globe.gov/system/photos/2020/06/23/1709260/original.jpg,golc_2020_06_23_1709260
154,null,https://data.globe.gov/system/photos/2020/06/23/1709244/thumb.jpg,golc_thumb_2020_06_23_1709244,https://data.globe.gov/system/photos/2020/06/23/1709244/original.jpg,golc_2020_06_23_1709244
155,null,https://data.globe.gov/system/photos/2020/06/23/1709254/thumb.jpg,golc_thumb_2020_06_23_1709254,https://data.globe.gov/system/photos/2020/06/23/1709254/original.jpg,golc_2020_06_23_1709254
156,null,https://data.globe.gov/system/photos/2020/06/23/1709266/thumb.jpg,golc_thumb_2020_06_23_1709266,https://data.globe.gov/system/photos/2020/06/23/1709266/original.jpg,golc_2020_06_23_1709266
157,null,https://data.globe.gov/system/photos/2020/06/23/1709278/thumb.jpg,golc_thumb_2020_06_23_1709278,https://data.globe.gov/system/photos/2020/06/23/1709278/original.jpg,golc_2020_06_23_1709278
158,null,https://data.globe.gov/system/photos/2020/06/23/1709286/thumb.jpg,golc_thumb_2020_06_23_1709286,https://data.globe.gov/system/photos/2020/06/23/1709286/original.jpg,golc_2020_06_23_1709286
159,null,https://data.globe.gov/system/photos/2020/06/23/1709298/thumb.jpg,golc_thumb_2020_06_23_1709298,https://data.globe.gov/system/photos/2020/06/23/1709298/original.jpg,golc_2020_06_23_1709298
160,null,https://data.globe.gov/system/photos/2020/06/23/1709292/thumb.jpg,golc_thumb_2020_06_23_1709292,https://data.globe.gov/system/photos/2020/06/23/1709292/original.jpg,golc_2020_06_23_1709292
161,null,https://data.globe.gov/system/photos/2020/06/23/1709304/thumb.jpg,golc_thumb_2020_06_23_1709304,https://data.globe.gov/system/photos/2020/06/23/1709304/original.jpg,golc_2020_06_23_1709304
162,null,https://data.globe.gov/system/photos/2020/06/23/1709310/thumb.jpg,golc_thumb_2020_06_23_1709310,https://data.globe.gov/system/photos/2020/06/23/1709310/original.jpg,golc_2020_06_23_1709310
163,null,https://data.globe.gov/system/photos/2020/06/23/1709316/thumb.jpg,golc_thumb_2020_06_23_1709316,https://data.globe.gov/system/photos/2020/06/23/1709316/original.jpg,golc_2020_06_23_1709316
164,null,https://data.globe.gov/system/photos/2020/06/12/1680305/thumb.jpg,golc_thumb_2020_06_12_1680305,https://data.globe.gov/system/photos/2020/06/12/1680305/original.jpg,golc_2020_06_12_1680305
165,null,https://data.globe.gov/system/photos/2020/06/18/1695255/thumb.jpg,golc_thumb_2020_06_18_1695255,https://data.globe.gov/system/photos/2020/06/18/1695255/original.jpg,golc_2020_06_18_1695255
166,null,https://data.globe.gov/system/photos/2020/06/17/1692261/thumb.jpg,golc_thumb_2020_06_17_1692261,https://data.globe.gov/system/photos/2020/06/17/1692261/original.jpg,golc_2020_06_17_1692261
167,null,https://data.globe.gov/system/photos/2020/06/17/1694598/thumb.jpg,golc_thumb_2020_06_17_1694598,https://data.globe.gov/system/photos/2020/06/17/1694598/original.jpg,golc_2020_06_17_1694598
168,null,https://data.globe.gov/system/photos/2020/06/17/1694561/thumb.jpg,golc_thumb_2020_06_17_1694561,https://data.globe.gov/system/photos/2020/06/17/1694561/original.jpg,golc_2020_06_17_1694561
169,null,https://data.globe.gov/system/photos/2020/06/15/1688800/thumb.jpg,golc_thumb_2020_06_15_1688800,https://data.globe.gov/system/photos/2020/06/15/1688800/original.jpg,golc_2020_06_15_1688800
170,"70% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 56 [Barren, Dirt/Other]; 80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 71 [Open Water, Freshwater]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1707379/thumb.jpg,golc_thumb_2020_06_22_1707379,https://data.globe.gov/system/photos/2020/06/22/1707379/original.jpg,golc_2020_06_22_1707379
171,"40% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 90% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/24/1712333/thumb.jpg,golc_thumb_2020_06_24_1712333,https://data.globe.gov/system/photos/2020/06/24/1712333/original.jpg,golc_2020_06_24_1712333
172,"50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]; 20% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1685728/thumb.jpg,golc_thumb_2020_06_14_1685728,https://data.globe.gov/system/photos/2020/06/14/1685728/original.jpg,golc_2020_06_14_1685728
173,null,https://data.globe.gov/system/photos/2020/06/28/1721931/thumb.jpg,golc_thumb_2020_06_28_1721931,https://data.globe.gov/system/photos/2020/06/28/1721931/original.jpg,golc_2020_06_28_1721931
174,null,https://data.globe.gov/system/photos/2020/06/26/1715052/thumb.jpg,golc_thumb_2020_06_26_1715052,https://data.globe.gov/system/photos/2020/06/26/1715052/original.jpg,golc_2020_06_26_1715052
175,null,https://data.globe.gov/system/photos/2020/06/23/1710908/thumb.jpg,golc_thumb_2020_06_23_1710908,https://data.globe.gov/system/photos/2020/06/23/1710908/original.jpg,golc_2020_06_23_1710908
176,null,https://data.globe.gov/system/photos/2020/06/05/1667371/thumb.jpg,golc_thumb_2020_06_05_1667371,https://data.globe.gov/system/photos/2020/06/05/1667371/original.jpg,golc_2020_06_05_1667371
177,null,https://data.globe.gov/system/photos/2020/06/05/1667672/thumb.jpg,golc_thumb_2020_06_05_1667672,https://data.globe.gov/system/photos/2020/06/05/1667672/original.jpg,golc_2020_06_05_1667672
178,"20% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 30% MUC 42 [Herbaceous/Grassland, Medium Grass]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/17/1692771/thumb.jpg,golc_thumb_2020_06_17_1692771,https://data.globe.gov/system/photos/2020/06/17/1692771/original.jpg,golc_2020_06_17_1692771
179,"70% MUC 56 [Barren, Dirt/Other]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/17/1693020/thumb.jpg,golc_thumb_2020_06_17_1693020,https://data.globe.gov/system/photos/2020/06/17/1693020/original.jpg,golc_2020_06_17_1693020
180,"70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 42 [Herbaceous/Grassland, Medium Grass]; 60% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/17/1692835/thumb.jpg,golc_thumb_2020_06_17_1692835,https://data.globe.gov/system/photos/2020/06/17/1692835/original.jpg,golc_2020_06_17_1692835
181,null,https://data.globe.gov/system/photos/2020/06/05/1667728/thumb.jpg,golc_thumb_2020_06_05_1667728,https://data.globe.gov/system/photos/2020/06/05/1667728/original.jpg,golc_2020_06_05_1667728
182,"30% MUC 13 [Trees, Loosely Spaced, Extremely Dry]; 10% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 10% MUC 33 (l) [Shrubs, Loosely Spaced, Short Extremely Dry]; 70% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/06/06/1668863/thumb.jpg,golc_thumb_2020_06_06_1668863,https://data.globe.gov/system/photos/2020/06/06/1668863/original.jpg,golc_2020_06_06_1668863
183,"30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 30% MUC 56 [Barren, Dirt/Other]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1683576/thumb.jpg,golc_thumb_2020_06_14_1683576,https://data.globe.gov/system/photos/2020/06/14/1683576/original.jpg,golc_2020_06_14_1683576
184,"10% MUC 92 [Urban, Commercial Property]; 60% MUC 56 [Barren, Dirt/Other]; 60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]",https://data.globe.gov/system/photos/2020/06/17/1692849/thumb.jpg,golc_thumb_2020_06_17_1692849,https://data.globe.gov/system/photos/2020/06/17/1692849/original.jpg,golc_2020_06_17_1692849
185,null,https://data.globe.gov/system/photos/2020/07/15/1772572/thumb.jpg,golc_thumb_2020_07_15_1772572,https://data.globe.gov/system/photos/2020/07/15/1772572/original.jpg,golc_2020_07_15_1772572
186,null,https://data.globe.gov/system/photos/2020/07/23/1803782/thumb.jpg,golc_thumb_2020_07_23_1803782,https://data.globe.gov/system/photos/2020/07/23/1803782/original.jpg,golc_2020_07_23_1803782
187,null,https://data.globe.gov/system/photos/2020/07/23/1803803/thumb.jpg,golc_thumb_2020_07_23_1803803,https://data.globe.gov/system/photos/2020/07/23/1803803/original.jpg,golc_2020_07_23_1803803
188,null,https://data.globe.gov/system/photos/2020/07/23/1803776/thumb.jpg,golc_thumb_2020_07_23_1803776,https://data.globe.gov/system/photos/2020/07/23/1803776/original.jpg,golc_2020_07_23_1803776
189,null,https://data.globe.gov/system/photos/2020/07/30/1803832/thumb.jpg,golc_thumb_2020_07_30_1803832,https://data.globe.gov/system/photos/2020/07/30/1803832/original.jpg,golc_2020_07_30_1803832
190,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 56 [Barren, Dirt/Other]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/06/07/1668973/thumb.jpg,golc_thumb_2020_06_07_1668973,https://data.globe.gov/system/photos/2020/06/07/1668973/original.jpg,golc_2020_06_07_1668973
191,"90% MUC 91 [Urban, Residential Property]; 30% MUC 81 (4) [Cultivated, Other Agriculture]",https://data.globe.gov/system/photos/2020/06/07/1670114/thumb.jpg,golc_thumb_2020_06_07_1670114,https://data.globe.gov/system/photos/2020/06/07/1670114/original.jpg,golc_2020_06_07_1670114
192,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 50% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1683564/thumb.jpg,golc_thumb_2020_06_14_1683564,https://data.globe.gov/system/photos/2020/06/14/1683564/original.jpg,golc_2020_06_14_1683564
193,"40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 60% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/17/1693026/thumb.jpg,golc_thumb_2020_06_17_1693026,https://data.globe.gov/system/photos/2020/06/17/1693026/original.jpg,golc_2020_06_17_1693026
